shock,reinforcement,external_market,dst,mode,hops,uses_external,slippage_frac,slippage_usd_on_5k,protocol_fee_eth,hop_fee_legs,exhausted,tokens_out,link6_drawdown,excess_slippage_vs_healthy
0.9,cap_max,arbitraged,12,PARENT_SOURCED,4,True,0.02484212689151577,124.21063445757885,0.0,4,False,4259952.757480926,0.4825592857535933,-0.024906179755854074
0.9,cap_max,arbitraged,12,DEPTH_CAPPED(3),4,True,0.02484212689151577,124.21063445757885,0.0,4,False,4259952.757480926,0.4825592857535933,-0.024906179755854074
0.99,none,independent,10,FULL_LINE,11,False,0.11637534793096638,581.8767396548319,0.0125,11,False,9340127.643672094,0.4984634392910442,0.025905017327625735
0.99,none,independent,10,PARENT_SOURCED,11,False,0.11637534793096638,581.8767396548319,0.0125,11,False,9340127.643672094,0.4984634392910442,0.08151683110740282
0.99,none,independent,10,DEPTH_CAPPED(3),11,False,0.11637534793096638,581.8767396548319,0.0125,11,False,9340127.643672094,0.4984634392910442,0.08151683110740282
0.99,none,independent,12,FULL_LINE,13,False,0.1399110219030204,699.555109515102,0.0125,13,False,9091349.84128269,0.4984634392910442,0.03612919165344197
0.99,none,independent,12,PARENT_SOURCED,13,False,0.1399110219030204,699.555109515102,0.0125,13,False,9091349.84128269,0.4984634392910442,0.09016271525565056
0.99,none,independent,12,DEPTH_CAPPED(3),13,False,0.1399110219030204,699.555109515102,0.0125,13,False,9091349.84128269,0.4984634392910442,0.09016271525565056
0.99,none,arbitraged,10,FULL_LINE,11,False,0.0955246280500619,477.6231402503095,0.0125,11,False,5981169.511035143,0.47317699633851695,0.0050542974467212565
0.99,none,arbitraged,10,PARENT_SOURCED,2,True,0.05837864552667127,291.89322763335633,0.0,2,False,6226810.71367769,0.47317699633851695,0.023520128703107712
0.99,none,arbitraged,10,DEPTH_CAPPED(3),2,True,0.05837864552667127,291.89322763335633,0.0,2,False,6226810.71367769,0.47317699633851695,0.023520128703107712
0.99,none,arbitraged,12,FULL_LINE,13,False,0.11157262400220613,557.8631200110307,0.0125,13,False,5875046.351600468,0.47317699633851695,0.0077907937526277005
0.99,none,arbitraged,12,PARENT_SOURCED,4,True,0.0757032455076454,378.516227538227,0.0,4,False,6112245.549815144,0.47317699633851695,0.025954938860275556
0.99,none,arbitraged,12,DEPTH_CAPPED(3),4,True,0.0757032455076454,378.516227538227,0.0,4,False,6112245.549815144,0.47317699633851695,0.025954938860275556
0.99,fee_funded_3_rounds,independent,10,FULL_LINE,11,False,0.11439291927040784,571.9645963520393,0.0125,11,False,9091330.152248353,0.49665840425960694,0.0239225886670672
0.99,fee_funded_3_rounds,independent,10,PARENT_SOURCED,11,False,0.11439291927040784,571.9645963520393,0.0125,11,False,9091330.152248353,0.49665840425960694,0.07953440244684429
0.99,fee_funded_3_rounds,independent,10,DEPTH_CAPPED(3),11,False,0.11439291927040784,571.9645963520393,0.0125,11,False,9091330.152248353,0.49665840425960694,0.07953440244684429
0.99,fee_funded_3_rounds,independent,12,FULL_LINE,13,False,0.1374029698236745,687.0148491183725,0.0125,13,False,8855117.08332468,0.49665840425960694,0.03362113957409607
0.99,fee_funded_3_rounds,independent,12,PARENT_SOURCED,13,False,0.1374029698236745,687.0148491183725,0.0125,13,False,8855117.08332468,0.49665840425960694,0.08765466317630466
0.99,fee_funded_3_rounds,independent,12,DEPTH_CAPPED(3),13,False,0.1374029698236745,687.0148491183725,0.0125,13,False,8855117.08332468,0.49665840425960694,0.08765466317630466
0.99,fee_funded_3_rounds,arbitraged,10,FULL_LINE,11,False,0.09473266062925112,473.6633031462556,0.0125,11,False,5933868.567882576,0.47256601961102584,0.004262330025910477
0.99,fee_funded_3_rounds,arbitraged,10,PARENT_SOURCED,2,True,0.058197276408182064,290.9863820409103,0.0,2,False,6173351.600812507,0.47256601961102584,0.023338759584618507
